,participant_id,Assigned conjoint block,Datetime of participant creation,Datetime of entering survey,Datetime of finishing survey,Length of interview in seconds,IP address,Location: City,Location: Region,Location: Postcode,Location: Country,Location: Latitude,Location: Longitude,Device type,Is touch enabled on device,Browser string,Locale,Referrer URL,Is included in current report,Is good for analysis,Status of response,Is low-quality response,Is duplicate entry,Is unlicensed response,ID of last answered question,Last answered question,statusOverrideCookie,Variable: id,Variable: panel,Variable: External: Q1: What is your gender?,Variable: External: Q2: Please enter your age:,Variable: External: Q4: Which of the following have you participated in over the past 12 month,Variable: External: Q5: In the previous question you mentioned that you cared for a family mem,Variable: External: Q6: Please enter the age of the relative or family member you helped take,Variable: External: Q8: What is your approximate annual household income (before tax)?,Variable: External: Gender,Variable: External: Age,Variable: External: Country,Variable: External: MainRegionName,Variable: External: Ethnicity - US & Canada only,Variable: External: Access to car,Variable: External: Make of car/cars,Variable: External: Car manufactured year,Variable: External: car purchase year,Variable: External: Next car purchase,Variable: External: Automotive decision maker,Variable: External: Occupation,Variable: External: Primary role in organization,Variable: External: Company size,Variable: External: Industry sector,Variable: External: Field of expertise,Variable: External: Decision Making Authority,Variable: External: Marital Status,Variable: External: Accommodation,Variable: External: Household Size,Variable: External: Primary grocery shopper,Variable: External: Food - Main Grocery Shop,Variable: External: Number of children,Variable: External: Ages of children,Variable: External: Gender of children,Variable: External: Pets,Variable: External: Education - General,Variable: External: Average alcohol consumption,Variable: External: Beverage consumption,Variable: External: Tobacco - Do you smoke,Variable: External: Personal Income Classification,Variable: External: Household Income Classification,Variable: External: Exclude,Variable: test,"Q2: Relationship: Which of these best describes the older adult you care f
Option 1: mother","Q2: Relationship: Which of these best describes the older adult you care f
Option 2: father","Q2: Relationship: Which of these best describes the older adult you care f
Option 3: wife","Q2: Relationship: Which of these best describes the older adult you care f
Option 4: husband","Q2: Relationship: Which of these best describes the older adult you care f
Option 5: mother-in-law","Q2: Relationship: Which of these best describes the older adult you care f
Option 6: father-in-law","Q2: Relationship: Which of these best describes the older adult you care f
Option 7: sister","Q2: Relationship: Which of these best describes the older adult you care f
Option 8: brother","Q2: Relationship: Which of these best describes the older adult you care f
Option 9: grandparent","Q2: Relationship: Which of these best describes the older adult you care f
Option 10: friend","Q2: Relationship: Which of these best describes the older adult you care f
Option 11: Other",Q2: Relationship: Which of these best describes the older adult you care f,Q3: Total Monthly Cost: What is the approximate total monthly cost of your,Q4: Cost Incurred by Relative: How much of that $​COST monthly cost is pai,Q5: Cost Incurred by Respondent: How much of the $COST monthly cost do you,"Q6: Y/N Family Shares Costs: Does your family currently share costs?
Option 1: Yes","Q6: Y/N Family Shares Costs: Does your family currently share costs?
Option 2: No",Q6: Y/N Family Shares Costs: Does your family currently share costs?,"Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 1: Family members are each responsible for different bills","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 2: Family members divide the total cost","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 3: Family members send money to my relative","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 4: Family members send money to me","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 5: Family members send money to the main person caring for our relative","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 6: Other",Q7: Sharing Costs: How do you share the costs associated with your REL's c,"Q8: Send/receive money: How do you send or receive money with your family?
Option 1: Mobile banking app, e.g. Venmo, ApplePay, Zelle","Q8: Send/receive money: How do you send or receive money with your family?
Option 2: Cash or check","Q8: Send/receive money: How do you send or receive money with your family?
Option 3: ACH transfer","Q8: Send/receive money: How do you send or receive money with your family?
Option 4: Other",Q8: Send/receive money: How do you send or receive money with your family?,Q9: Do you agree or disagree that the cost of your  's care is shared fair,Q12: Interest in CareShare: How interested are you in an application like C,Q13: Why Not Interested in CareShare: Why not?,Q14: Why Interested in CareShare: Why are you interested in an application,Q15: Family Interest in CareShare: How interested do you think your family,Q16: Family Interested in CareShare: Why do you think your family would be,Q17: Family Not Interested in CareShare: Why not?,"Q18: Provider or Receiver?: Would you mostly use CareShare to: a) ask for f
Option 1: ask for financial help from other family members for caregiving costs","Q18: Provider or Receiver?: Would you mostly use CareShare to: a) ask for f
Option 2: provide financial help for caregiving costs to a family member",Q18: Provider or Receiver?: Would you mostly use CareShare to: a) ask for f,"Q19: Method of Splitting Expenses: Thinking about Careshare, would you pref
Option 1: split specific expenses and bills with your family","Q19: Method of Splitting Expenses: Thinking about Careshare, would you pref
Option 2: split a single total monthly cost with your family","Q19: Method of Splitting Expenses: Thinking about Careshare, would you pref","Q20: Fixed or variable monthly payment?: Do you think your family would mos
Option 1: a fixed monthly payment","Q20: Fixed or variable monthly payment?: Do you think your family would mos
Option 2: a payment that varied based on each month's actual costs",Q20: Fixed or variable monthly payment?: Do you think your family would mos,Q21: Only the Primary Caregiver's Expenses?: Do you agree or disagree that,"Q22: Expense Receipts: In CareShare, would you want expense receipts for ca
Option 1: Required","Q22: Expense Receipts: In CareShare, would you want expense receipts for ca
Option 2: Optional","Q22: Expense Receipts: In CareShare, would you want expense receipts for ca
Option 3: Not included","Q22: Expense Receipts: In CareShare, would you want expense receipts for ca",Q23: Comments on Expenses: How helpful would it be if your family were able,Q24: Financing Caregiving Costs: Would be helpful to your family if CareSha,Q35: Post-Kano Interest in CareShare: Assuming that CareShare worked in the,Q36: Is there anything you think we missed that would help your family spli,Q37: Was there any part of this survey you found confusing or need more cla
51,164386943,0,2022-12-09 02:15:44,2022-12-09 02:15:44,2022-12-09 02:21:24,340,174.215.178.76,Stockbridge,Georgia,30281.0,United States,33.5637,-84.2112,mobile,1,"Mozilla/5.0 (Linux; Android 12; SM-S215DL Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=7f195d66-0a9d-492d-aa23-6932a8955a8e&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,7f195d66-0a9d-492d-aa23-6932a8955a8e,c,Male,33,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an outdoor concert",Yes,85,"$75,000 - $99,999",Male,33,USA,South,White,"No, I donâ€™t have access to a car/cars",Chevrolet;Dodge,2018,2019,Undecided / Don't know,Yes,Full-time work,I don't work,26-50,Personal Services,Prefer not to say,No influence,Married,Owned house,4,Yes,Costco (US);Kroger (US);Walmart (US),Two,2003;I don't have children;Prefer not to say,Girl(s),Cat(s);Dog(s);Other;Horse(s),University/Higher Education,1 to 3 drinks,Domestic beer;Coffee;Tea;Regular soda;Energy drinks;Bottled water still;Juice;Sports / Isotonic drinks,"Yes, I smoke","$25,000 - $49,999","$25,000 - $49,999",,,0,0,0,0,0,0,0,0,1,0,0,grandparent,1200.0,300.0,900.0,0,1,No,,,,,,,,,,,,,1,5,,To be treated fair and other family have a heart,3,Actually can see what is being done,,0,1,provide financial help for caregiving costs to a family member,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,3,1,0,0,Required,5,4,5,I would like to see more of this,No everything was great
52,164386951,0,2022-12-09 02:15:50,2022-12-09 02:15:51,2022-12-09 02:28:51,780,2600:8805:4a07:e100:62a4:d0ff:fe4f:df01,Portsmouth,Virginia,23707.0,United States,36.8371,-76.3453,mobile,1,"Mozilla/5.0 (Linux; Android 6.0.1; SM-S320VL Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.126 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=4dcc2f49-2bec-3983-7f0c-1be70bf933a4&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,4dcc2f49-2bec-3983-7f0c-1be70bf933a4,c,Male,41,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Engaged in extreme outdoor sports (e.g. kite surfing, downhill skiing, skateboarding),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an indoor concert",Yes,73,"$50,000 - $74,999",Male,41,USA,South,White,I own a car/cars,Prefer not to say,2002,2008,2022,Yes,Full-time work,Web and multimedia developer,51-100,,,Sales/Business Development;Marketing/Advertising,Single / Never married,Owned house,2,Yes,Costco (US);Food Lion (US);Harris Teeter (US);Kroger (US);Trader Joe's (US);Walmart (US);Other,None,2003;I don't have children;Prefer not to say,,Cat(s),University/Higher Education,4 to 7 drinks,Domestic beer;Tea;Regular soda;Juice,,"$50,000 - $74,999","$50,000 - $79,999",,,0,1,0,0,0,0,0,0,0,0,0,father,275.0,275.0,0.0,1,0,Yes,0.0,0.0,1.0,0.0,1.0,0,"Family members send money to my relative,Family members send money to the main person caring for our relative",1.0,1.0,0.0,0,"Mobile banking app, e.g. Venmo, ApplePay, Zelle,Cash or check",3,5,,To figure out a monthly  expense plan,4,Setting out a plan of action for caregiver financial planning,,0,1,provide financial help for caregiving costs to a family member,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,1,1,0,0,Required,5,5,4,No,No
53,164386962,0,2022-12-09 02:16:04,2022-12-09 02:16:04,2022-12-09 02:24:47,523,2607:fb90:45bc:c8ac:415a:c3ed:52a0:b39f,Dallas,Texas,75270.0,United States,32.7797,-96.8022,mobile,1,"Mozilla/5.0 (Linux; Android 12; SM-G990U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=b520cceb-6e5c-db74-93ae-f80b56b42709&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,b520cceb-6e5c-db74-93ae-f80b56b42709,c,Male,43,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an indoor concert",Yes,75,"$15,000 - $24,999",Male,43,USA,South,Hispanic or Latino,"No, I donâ€™t have access to a car/cars",Dodge;Ford,,2022,,No,Own business / Self-employed / Freelance,I don't work,1,Pharmaceuticals,Entertainment,"Human Resources (Employee Benefits,Retirement Pro);Food Services/Catering;Internet and Wireless Services",Single / Never married,Living with my parents,3,Yes,Walmart (US),None,2003;I don't have children;Prefer not to say,I don't have any children,I donâ€™t have pets,High School/Tertiary/Tech. College,Less than one drink per week,Tea;Regular soda;Energy drinks;Bottled water still;Juice;Sports / Isotonic drinks,"Yes, I smoke","$10,000 - $24,999","$15,000 - $24,999",,,1,0,0,0,0,0,0,0,0,0,0,mother,750.0,750.0,0.0,1,0,Yes,1.0,0.0,0.0,0.0,0.0,0,Family members are each responsible for different bills,,,,,,5,1,Because I don't want my mom in a nursing home,,2,,Because we share the same thinking,0,1,provide financial help for caregiving costs to a family member,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,5,1,0,0,Required,5,5,1,No sir,No sir
54,164386975,0,2022-12-09 02:16:18,2022-12-09 02:16:18,2022-12-09 02:26:08,590,184.101.115.247,Phoenix,Arizona,85018.0,United States,33.4917,-111.984,mobile,1,"Mozilla/5.0 (Linux; Android 12; SM-G781U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=84c91f13-1ca1-0c7d-7a56-2be2388e40f6&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,84c91f13-1ca1-0c7d-7a56-2be2388e40f6,c,Female,42,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an indoor concert",Yes,72,"$50,000 - $74,999",Female,42,USA,West,White,I own a car/cars,Dodge;Toyota,2010,2010,2024,I contribute equally in automotive decisions,Own business / Self-employed / Freelance,Craftsman/Tradesman,1,Other,Research/Development,Sales/Business Development,Married,Rented house,5,Yes,Costco (US);Kroger (US);Safeway (US);SuperTarget (US);Trader Joe's (US);Walmart (US);Whole Foods Market (US),One,2006,Both boy(s) and girl(s),Dog(s);Bird(s),High School/Tertiary/Tech. College,Less than one drink per week,Tea;Energy drinks;Bottled water still,"Yes, I smoke but Iâ€™m planning to quit","$50,000 - $74,999","$50,000 - $79,999",,,1,0,0,0,0,0,0,0,0,0,0,mother,1400.0,0.0,1400.0,0,1,No,,,,,,,,,,,,,1,3,,The fact that it's a share cost and I don't have to pay for everything on my own,3,Maybe,,0,1,provide financial help for caregiving costs to a family member,0,1,split a single total monthly cost with your family,0,1,a payment that varied based on each month's actual costs,3,1,0,0,Required,5,5,5,,No
55,164386976,0,2022-12-09 02:16:19,2022-12-09 02:16:19,2022-12-09 02:21:46,327,2603:6010:1800:2503:e5a7:7b12:da9d:62d6,Louisville,Kentucky,40291.0,United States,38.1278,-85.5741,mobile,1,"Mozilla/5.0 (Linux; Android 10; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=78b83967-c773-2c10-0b22-0d93c376a881&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,78b83967-c773-2c10-0b22-0d93c376a881,c,Female,42,"Cared for a relative or family member to help them take care of themselves,Worked on a home improvement project (e.g. painting, insulation, additions, new appliances)",Yes,66,"$50,000 - $74,999",Female,42,USA,South,White,,,,,,Yes,Full-time work,I don't work,1,,,,Divorced,Owned apartment,2,,,One,2005,,Cat(s),University/Higher Education,Less than one drink per week,Bottled water sparkling;Juice;Sports / Isotonic drinks;Tonic water,,Prefer not to say,"$0 - $14,999",,,0,1,0,0,0,0,0,0,0,0,0,father,4000.0,1200.0,500.0,0,1,No,,,,,,,,,,,,,1,2,No family able to help,,1,,Not able,1,0,ask for financial help from other family members for caregiving costs,1,0,split specific expenses and bills with your family,0,1,a payment that varied based on each month's actual costs,3,0,1,0,Optional,3,3,3,,
56,164386978,0,2022-12-09 02:16:20,2022-12-09 02:16:20,2022-12-09 02:21:51,331,2601:843:c202:9260:7955:6e9e:993e:3a77,Oak Ridge,Tennessee,37830.0,United States,36.013,-84.2624,desktop,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=96af3be5-7143-d92d-1ca0-0f84cc5c1805&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,96af3be5-7143-d92d-1ca0-0f84cc5c1805,c,Female,44,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Attended an outdoor concert,Attended an indoor concert",Yes,70,"$0 - $14,999",Female,44,USA,South,White,I own a car/cars,,2000,,,I contribute equally in automotive decisions,Unable to work,,I don't know/I don't work,,,No influence,Married,Rented apartment,2,,,,I don't have children;2003;Prefer not to say,,Cat(s);Dog(s),High School/Tertiary/Tech. College,,,"No, I donâ€™t smoke",No Income,"$0 - $14,999",,,0,0,0,0,1,0,0,0,0,0,0,mother-in-law,300.0,100.0,200.0,1,0,Yes,1.0,0.0,0.0,0.0,0.0,0,Family members are each responsible for different bills,,,,,,5,4,,It might help expenses.,4,It might help with their expenses.,,1,0,ask for financial help from other family members for caregiving costs,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,5,1,0,0,Required,5,5,5,No,No
57,164386986,0,2022-12-09 02:16:30,2022-12-09 02:16:30,2022-12-09 02:21:38,308,2600:1700:9164:8000:c5c1:98ef:b8b8:a702,Biloxi,Mississippi,39532.0,United States,30.5053,-88.9661,mobile,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=aba2f882-e685-ec7e-11c7-cc89a5a2bb6f&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,aba2f882-e685-ec7e-11c7-cc89a5a2bb6f,c,Female,52,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco)",Yes,73,"$100,000 - $149,999",Female,52,USA,South,White,I own a car/cars,Honda,2018,2018,2024,I contribute equally in automotive decisions,Homemaker,I don't work,I don't know/I don't work,I don't work,I don't work,No influence,Married,Owned house,3,Prefer not to say,Walmart (US),Two,2003;I don't have children;Prefer not to say,Girl(s),Dog(s),High School/Tertiary/Tech. College,Less than one drink per week,Bottled water still,"No, I donâ€™t smoke","$75,000 or more","$100,000 - $149,999",,,1,0,0,0,0,0,0,0,0,0,0,mother,100.0,100.0,0.0,0,1,No,,,,,,,,,,,,,5,1,Covered already,,2,,Not enough information.,1,0,ask for financial help from other family members for caregiving costs,1,0,split specific expenses and bills with your family,0,1,a payment that varied based on each month's actual costs,2,1,0,0,Required,3,3,3,,No
58,164386992,0,2022-12-09 02:16:37,2022-12-09 02:16:37,2022-12-09 02:24:38,481,2603:9001:a000:561a:9ddd:8974:846f:6144,Groveland,Florida,34736.0,United States,28.5624,-81.8752,desktop,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=250a0b3c-e756-e98e-b979-3f21d94be8dd&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,250a0b3c-e756-e98e-b979-3f21d94be8dd,c,Male,48,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco)",Yes,75,"$50,000 - $74,999",Male,48,USA,South,White,I have access to a car/cars,Ford,2018,2018,2023,I contribute equally in automotive decisions,Full-time work,Business Administrator,26-50,Accounting,Finance/Accounting,Internet and Wireless Services,Divorced,Rented house,3,I participate equally in grocery purchase decision,Other,None,2003;I don't have children;Prefer not to say,Boy(s),Cat(s),University/Higher Education,4 to 7 drinks,"Vodka;Whiskey/Scotch/Bourbon;Alcopops (e.g. Breezers, Smirnoff Ice);Bottled water still","No, I have just quit","$50,000 - $74,999","$50,000 - $79,999",,,0,0,0,0,0,0,0,0,0,0,Brother in law,,1000.0,500.0,300.0,0,1,No,,,,,,,,,,,,,3,4,,Anything that can help with the care and cost of a colonoscopy,2,,He's old and set in his ways.   He also has early onset dementia.,1,0,ask for financial help from other family members for caregiving costs,1,0,split specific expenses and bills with your family,0,1,a payment that varied based on each month's actual costs,4,0,1,0,Optional,4,5,5,No I think you about covered it all.  We will definitely be looking into this!,"No, it was concise and to the point."
59,164387000,0,2022-12-09 02:16:49,2022-12-09 02:16:49,2022-12-09 02:19:56,187,2600:1700:b168:3fa0:909f:b452:bdfd:dfc1,Rocky River,Ohio,44116.0,United States,41.4694,-81.8541,desktop,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.42",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=5a642081-1a6a-c601-d7c4-144fc871734e&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,5a642081-1a6a-c601-d7c4-144fc871734e,c,Male,22,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an outdoor concert,Attended an indoor concert",Yes,73,"$75,000 - $99,999",Male,22,USA,Midwest,White,I own a car/cars,Hyundai,2009,2020,2023,Yes,Full-time work,Information technology manager/director,251-500,Computer Software,Technology Implementation,IT Software,Single / Never married,Owned house;Rented apartment,1,Yes,Walmart (US);Costco (US),None,I don't have children;2003;Prefer not to say,Boy(s),Dog(s),University/Higher Education,4 to 7 drinks,Domestic beer;Imported beer,"No, I have just quit","$75,000 or more","$100,000 - $149,999",,,1,0,0,0,0,0,0,0,0,0,0,mother,350.0,250.0,100.0,0,1,No,,,,,,,,,,,,,1,4,,They could help me out.,4,They could help us with my mom.,,0,1,provide financial help for caregiving costs to a family member,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,3,0,1,0,Optional,4,4,4,Nope!,
60,164387013,0,2022-12-09 02:17:14,2022-12-09 02:17:14,2022-12-09 02:23:00,346,2601:193:8201:a0:f57f:930e:42f9:7cc9,Northampton,Massachusetts,1060.0,United States,42.3251,-72.6276,mobile,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=65687027-9ba5-651b-db62-444329b38bca&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,65687027-9ba5-651b-db62-444329b38bca,c,Male,32,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco)",Yes,62,"$100,000 - $149,999",Male,32,USA,Northeast,White,I own a car/cars,Prefer not to say,2012,2016,Prefer not to say,Yes,Full-time work,Social and cultural professional,51-100,Education,,No influence,Domestic partnership / Living with partner,Other,Prefer not to say,Yes,Prefer not to say,None,2003;I don't have children;Prefer not to say,,I donâ€™t have pets;Prefer not to say,Postgraduate Education,4 to 7 drinks,Domestic beer;Imported beer,"No, I donâ€™t smoke","$75,000 or more","$100,000 - $149,999",,,0,0,0,0,1,0,0,0,0,0,0,mother-in-law,50.0,0.0,50.0,0,1,No,,,,,,,,,,,,,1,2,Sister in law would not help,,1,,Live far away,1,0,ask for financial help from other family members for caregiving costs,0,1,split a single total monthly cost with your family,0,1,a payment that varied based on each month's actual costs,4,0,1,0,Optional,2,1,1,No,No
61,164387024,0,2022-12-09 02:17:40,2022-12-09 02:17:40,2022-12-09 02:20:20,160,2601:249:100:c7:18b9:f285:2:97e,Naperville,Illinois,60564.0,United States,41.7057,-88.1946,mobile,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=d400e329-1ec9-078e-b36c-d72b7fdc77ca&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,d400e329-1ec9-078e-b36c-d72b7fdc77ca,c,Female,37,"Cared for a relative or family member to help them take care of themselves,Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an indoor concert",Yes,76,"$100,000 - $149,999",Female,38,USA,Northeast,White,,Honda,2012,,,No,Homemaker,,,Communications/Information,,"Human Resources (Employee Benefits,Retirement Pro);Facilities Maintenance and Management;Maintenance;Training;Office services, moving;Recruiting new hires;Handhelds (Cell/Smart phones);Meeting accommodations",Single / Never married,Farm,5,,,,2019,,Cat(s);Dog(s),University/Higher Education,,"Coffee;Tea;Regular soda;Diet soda;Energy drinks;Bottled water still;Bottled water sparkling;Juice;Domestic beer;Imported beer;Red wine;White wine;RosÃ© wine;Dessert Wine;Champagne;Sparkling wine;Vodka;Rum;Whiskey/Scotch/Bourbon;Cognac;Gin;Tequila;Brandy;Port/Fortified Wine;Cider;Alcopops (e.g. Breezers, Smirnoff Ice);Flavored liquor (e.g. Absinthe, Bitters);Liqueurs (e.g. KahlÃºa, Midori);Milk;Sports / Isotonic drinks",,,,,,1,0,0,0,0,0,0,0,0,0,0,mother,10000.0,6000.0,4000.0,1,0,Yes,1.0,0.0,1.0,0.0,0.0,0,"Family members are each responsible for different bills,Family members send money to my relative",1.0,1.0,0.0,0,"Mobile banking app, e.g. Venmo, ApplePay, Zelle,Cash or check",4,4,,british,4,yes,,1,0,ask for financial help from other family members for caregiving costs,0,1,split a single total monthly cost with your family,1,0,a fixed monthly payment,4,1,0,0,Required,3,5,4,british,yes
62,164387032,0,2022-12-09 02:17:56,2022-12-09 02:17:56,2022-12-09 02:28:19,623,173.218.193.140,Bastrop,Louisiana,71220.0,United States,32.7921,-91.91,desktop,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=aba3da85-d913-30de-10c0-ee884c05c963&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,aba3da85-d913-30de-10c0-ee884c05c963,c,Male,32,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Engaged in extreme outdoor sports (e.g. kite surfing, downhill skiing, skateboarding),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an outdoor concert,Attended an indoor concert",Yes,70,"$75,000 - $99,999",Male,32,USA,South,Asian,Prefer not to say,Audi;Honda;Infiniti;Jeep;Lexus;Nissan;Tesla;Toyota;Prefer not to say,2020,2019,2024,Yes,Full-time work,I don't work,1001-5000,Construction,Management,Other Professional Services/Consultants;Prefer not to say,Single / Never married,Owned house,3,Yes,Costco (US);Walmart (US);Whole Foods Market (US),None,2003;I don't have children;Prefer not to say,I don't have any children,Cat(s);Dog(s);Other,University/Higher Education,More than 10 drinks,"Coffee;Tea;Diet soda;Energy drinks;Regular soda;Tonic water;Bottled water sparkling;Bottled water still;Juice;Milk;Domestic beer;Imported beer;Non-alcoholic beer;Champagne;Sparkling wine;Brandy;Cognac;Gin;Liqueurs (e.g. KahlÃºa, Midori);Rum;Tequila;Whiskey/Scotch/Bourbon;Alcopops (e.g. Breezers, Smirnoff Ice);Cider","Yes, I smoke","$75,000 or more","$100,000 - $149,999",,,0,0,0,0,0,0,0,0,1,0,0,grandparent,5000.0,5000.0,0.0,0,1,No,,,,,,,,,,,,,5,5,,To see how well it will help me with my grandparnt health over time.,4,I need extra eyes to take care of my grandparent like this app for exmpale.,,0,1,provide financial help for caregiving costs to a family member,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,4,0,1,0,Optional,5,4,5,None.,No
